DATE;DOMAINE;EXPEDITEUR;IP;SPF AUTH;SPF;DKIM;NB MAILS;EMETTEUR;DKIM AUTH
15/02/2022;domain.com;google.com;217.72.192.74;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;google.com;46.105.61.23;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;google.com;2a01:111:f400:feab::204;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;google.com;157.245.162.230;softfail;fail;fail;46;Inconnu;softfail
15/02/2022;domain.com;google.com;103.161.229.249;softfail;fail;fail;50;Inconnu;softfail
15/02/2022;domain.com;google.com;159.65.184.255;softfail;fail;fail;65;Inconnu;softfail
15/02/2022;domain.com;google.com;124.158.11.213;softfail;fail;fail;54;Inconnu;softfail
15/02/2022;domain.com;google.com;81.255.172.9;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;google.com;223.223.219.122;softfail;fail;fail;39;Inconnu;softfail
15/02/2022;domain.com;google.com;161.35.39.23;softfail;fail;fail;3;Inconnu;softfail
15/02/2022;domain.com;google.com;58.16.1.149;softfail;fail;fail;8;Inconnu;softfail
15/02/2022;domain.com;google.com;20.212.105.150;softfail;fail;fail;38;Inconnu;softfail
15/02/2022;domain.com;google.com;193.52.245.253;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;google.com;209.85.220.41;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;212.227.126.133;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;google.com;202.191.56.152;softfail;fail;fail;65;Inconnu;softfail
15/02/2022;domain.com;google.com;159.65.142.204;softfail;fail;fail;16;Inconnu;softfail
15/02/2022;domain.com;google.com;147.210.215.24;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;43.250.40.60;softfail;fail;fail;30;Inconnu;softfail
15/02/2022;domain.com;google.com;165.22.88.20;softfail;fail;fail;35;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7e01::200;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7e0c::209;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7e05::203;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;195.98.228.155;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;google.com;212.227.17.10;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;google.com;193.52.131.51;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;google.com;134.209.27.61;softfail;fail;fail;23;Inconnu;softfail
15/02/2022;domain.com;google.com;167.71.79.8;softfail;fail;fail;29;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7eb2::201;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;219.94.252.112;none;fail;fail;1;Inconnu;none
15/02/2022;domain.com;google.com;10.10.10.11;none;fail;pass;39;MyCompany;none
15/02/2022;domain.com;google.com;46.101.167.94;softfail;fail;fail;23;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:fe06::631;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;194.57.126.215;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;10.10.10.13;none;fail;pass;29;MyCompany;none
15/02/2022;domain.com;google.com;138.68.174.216;softfail;fail;fail;16;Inconnu;softfail
15/02/2022;domain.com;google.com;134.158.66.124;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;google.com;217.72.192.75;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;188.130.33.55;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;46.105.50.63;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;200.4.132.18;softfail;fail;fail;15;Inconnu;softfail
15/02/2022;domain.com;google.com;192.241.160.242;softfail;fail;fail;39;Inconnu;softfail
15/02/2022;domain.com;google.com;87.98.186.128;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;64.227.88.155;softfail;fail;fail;13;Inconnu;softfail
15/02/2022;domain.com;google.com;104.131.147.4;softfail;fail;fail;27;Inconnu;softfail
15/02/2022;domain.com;google.com;165.227.87.146;softfail;fail;fail;37;Inconnu;softfail
15/02/2022;domain.com;google.com;87.98.185.57;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;google.com;177.55.120.2;softfail;fail;fail;35;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7e1e::206;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;165.227.18.108;softfail;fail;fail;53;Inconnu;softfail
15/02/2022;domain.com;google.com;45.55.239.244;softfail;fail;fail;41;Inconnu;softfail
15/02/2022;domain.com;google.com;159.89.83.228;softfail;fail;fail;37;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7ebc::202;softfail;fail;pass;3;Inconnu;softfail
15/02/2022;domain.com;google.com;72.137.200.154;softfail;fail;fail;20;Inconnu;softfail
15/02/2022;domain.com;google.com;128.199.31.214;softfail;fail;fail;53;Inconnu;softfail
15/02/2022;domain.com;google.com;194.254.225.6;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;165.227.67.70;softfail;fail;fail;48;Inconnu;softfail
15/02/2022;domain.com;google.com;118.25.23.231;softfail;fail;fail;25;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7eb2::207;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7e1b::206;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;138.68.86.189;softfail;fail;fail;21;Inconnu;softfail
15/02/2022;domain.com;google.com;51.38.13.196;none;fail;fail;1;Inconnu;none
15/02/2022;domain.com;google.com;2a01:111:f403:7004::202;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;129.175.213.109;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;116.255.173.135;softfail;fail;fail;5;Inconnu;softfail
15/02/2022;domain.com;google.com;80.12.242.125;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;google.com;2a00:1450:4864:20::645;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;google.com;10.10.10.14;pass;pass;pass;970;MyCompany;pass
15/02/2022;domain.com;google.com;167.172.252.73;softfail;fail;fail;48;Inconnu;softfail
15/02/2022;domain.com;google.com;94.231.103.73;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;google.com;167.99.194.41;softfail;fail;fail;29;Inconnu;softfail
15/02/2022;domain.com;google.com;178.128.154.236;softfail;fail;fail;56;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:feab::200;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;211.119.131.232;softfail;fail;fail;22;Inconnu;softfail
15/02/2022;domain.com;google.com;185.116.106.36;softfail;fail;fail;3;Inconnu;softfail
15/02/2022;domain.com;google.com;104.236.21.180;softfail;fail;fail;51;Inconnu;softfail
15/02/2022;domain.com;google.com;157.245.56.17;softfail;fail;fail;33;Inconnu;softfail
15/02/2022;domain.com;google.com;139.59.59.170;softfail;fail;fail;11;Inconnu;softfail
15/02/2022;domain.com;google.com;165.227.5.41;softfail;fail;fail;72;Inconnu;softfail
15/02/2022;domain.com;google.com;193.255.143.207;softfail;fail;fail;24;Inconnu;softfail
15/02/2022;domain.com;google.com;195.83.227.137;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;google.com;195.146.237.45;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;13.234.246.108;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;google.com;209.85.220.41;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;2a01:111:f400:7eac::204;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;165.227.75.169;softfail;fail;fail;19;Inconnu;softfail
15/02/2022;domain.com;google.com;104.236.40.198;softfail;fail;fail;27;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7eae::202;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;138.197.28.151;softfail;fail;fail;31;Inconnu;softfail
15/02/2022;domain.com;google.com;209.85.220.69;pass;fail;fail;8;Inconnu;pass
15/02/2022;domain.com;google.com;2a01:111:f400:7eac::206;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;80.12.242.123;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;google.com;69.61.134.158;softfail;fail;fail;9;Inconnu;softfail
15/02/2022;domain.com;google.com;46.105.59.145;fail;fail;pass;1;Inconnu;fail
15/02/2022;domain.com;google.com;46.105.59.28;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;194.57.126.215;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;google.com;139.59.231.103;softfail;fail;fail;41;Inconnu;softfail
15/02/2022;domain.com;google.com;68.183.86.194;softfail;fail;fail;34;Inconnu;softfail
15/02/2022;domain.com;google.com;107.173.166.117;softfail;fail;fail;35;Inconnu;softfail
15/02/2022;domain.com;google.com;13.78.129.158;softfail;fail;fail;29;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7e05::204;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;185.28.153.165;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;google.com;164.160.91.204;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;209.85.220.41;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;20.54.194.197;softfail;fail;fail;84;Inconnu;softfail
15/02/2022;domain.com;google.com;178.32.97.145;fail;fail;pass;1;Inconnu;fail
15/02/2022;domain.com;google.com;102.141.210.58;softfail;fail;fail;39;Inconnu;softfail
15/02/2022;domain.com;google.com;46.105.58.192;fail;fail;pass;1;Inconnu;fail
15/02/2022;domain.com;google.com;165.227.13.80;softfail;fail;fail;46;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7ebc::209;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;google.com;209.85.220.69;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;128.199.166.144;softfail;fail;fail;44;Inconnu;softfail
15/02/2022;domain.com;google.com;193.49.48.246;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;google.com;139.59.88.239;softfail;fail;fail;37;Inconnu;softfail
15/02/2022;domain.com;google.com;209.85.220.55;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;google.com;212.227.126.133;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;google.com;206.189.213.130;softfail;fail;fail;43;Inconnu;softfail
15/02/2022;domain.com;google.com;192.241.190.28;softfail;fail;fail;48;Inconnu;softfail
15/02/2022;domain.com;google.com;195.83.90.105;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;google.com;2001:660:3311:4000::2;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;google.com;103.152.165.232;softfail;fail;fail;26;Inconnu;softfail
15/02/2022;domain.com;google.com;134.122.98.165;softfail;fail;fail;68;Inconnu;softfail
15/02/2022;domain.com;google.com;79.124.76.167;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;219.94.162.24;none;fail;fail;1;Inconnu;none
15/02/2022;domain.com;google.com;210.245.80.76;softfail;fail;fail;10;Inconnu;softfail
15/02/2022;domain.com;google.com;188.72.70.10;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;2001:1600:4:17::bc10;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;188.165.56.252;none;fail;fail;1;Inconnu;none
15/02/2022;domain.com;google.com;2a01:111:f400:7e18::315;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;google.com;2a01:111:f400:7e0e::208;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;167.99.210.230;softfail;fail;fail;19;Inconnu;softfail
15/02/2022;domain.com;google.com;167.172.76.127;softfail;fail;fail;58;Inconnu;softfail
15/02/2022;domain.com;google.com;134.122.87.29;softfail;fail;fail;48;Inconnu;softfail
15/02/2022;domain.com;google.com;46.105.76.24;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f403:7005::207;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;212.227.126.131;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;63.250.37.228;softfail;fail;fail;5;Inconnu;softfail
15/02/2022;domain.com;google.com;45.157.188.17;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;64.99.140.10;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;45.55.80.28;softfail;fail;fail;42;Inconnu;softfail
15/02/2022;domain.com;google.com;209.85.220.69;softfail;fail;fail;11;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7e0e::200;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;2001:660:3301:8000::1:2;softfail;fail;pass;3;Inconnu;softfail
15/02/2022;domain.com;google.com;212.227.126.133;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;google.com;128.199.173.21;softfail;fail;fail;31;Inconnu;softfail
15/02/2022;domain.com;google.com;77.32.148.46;pass;fail;fail;28;Inconnu;pass
15/02/2022;domain.com;google.com;58.211.82.93;softfail;fail;fail;56;Inconnu;softfail
15/02/2022;domain.com;google.com;58.16.1.130;softfail;fail;fail;8;Inconnu;softfail
15/02/2022;domain.com;google.com;46.101.93.182;softfail;fail;fail;14;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7e19::301;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;104.248.149.215;softfail;fail;fail;38;Inconnu;softfail
15/02/2022;domain.com;google.com;195.98.228.156;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;google.com;46.105.77.235;fail;fail;pass;1;Inconnu;fail
15/02/2022;domain.com;google.com;139.59.21.56;softfail;fail;fail;49;Inconnu;softfail
15/02/2022;domain.com;google.com;10.10.10.14;pass;pass;fail;7;MyCompany;pass
15/02/2022;domain.com;google.com;139.59.28.229;softfail;fail;fail;12;Inconnu;softfail
15/02/2022;domain.com;google.com;119.59.98.191;softfail;fail;fail;42;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7eaa::204;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;212.227.126.187;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;google.com;104.248.191.7;softfail;fail;fail;45;Inconnu;softfail
15/02/2022;domain.com;google.com;103.9.159.122;softfail;fail;fail;54;Inconnu;softfail
15/02/2022;domain.com;google.com;178.128.81.166;softfail;fail;fail;45;Inconnu;softfail
15/02/2022;domain.com;google.com;145.131.25.137;softfail;fail;fail;31;Inconnu;softfail
15/02/2022;domain.com;google.com;195.83.17.95;softfail;fail;fail;10;Inconnu;softfail
15/02/2022;domain.com;google.com;103.6.236.43;softfail;fail;fail;54;Inconnu;softfail
15/02/2022;domain.com;google.com;192.241.183.110;softfail;fail;fail;57;Inconnu;softfail
15/02/2022;domain.com;google.com;188.165.58.219;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;google.com;202.164.56.83;softfail;fail;fail;32;Inconnu;softfail
15/02/2022;domain.com;google.com;190.119.178.182;softfail;fail;fail;50;Inconnu;softfail
15/02/2022;domain.com;google.com;138.68.225.200;softfail;fail;fail;46;Inconnu;softfail
15/02/2022;domain.com;google.com;46.105.63.150;fail;fail;pass;1;Inconnu;fail
15/02/2022;domain.com;google.com;2a01:111:f400:7e1b::204;fail;fail;pass;1;Inconnu;fail
15/02/2022;domain.com;google.com;202.29.238.157;softfail;fail;fail;15;Inconnu;softfail
15/02/2022;domain.com;google.com;128.199.20.153;softfail;fail;fail;51;Inconnu;softfail
15/02/2022;domain.com;google.com;178.62.15.145;softfail;fail;fail;58;Inconnu;softfail
15/02/2022;domain.com;google.com;129.199.96.40;none;fail;fail;1;Inconnu;none
15/02/2022;domain.com;google.com;2a01:111:f400:7e1b::609;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7e0c::201;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;206.189.126.203;softfail;fail;fail;28;Inconnu;softfail
15/02/2022;domain.com;google.com;104.248.131.234;softfail;fail;fail;33;Inconnu;softfail
15/02/2022;domain.com;google.com;193.50.151.154;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;104.130.127.58;softfail;fail;fail;23;Inconnu;softfail
15/02/2022;domain.com;google.com;134.59.130.1;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f403:7004::200;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;2a01:111:f400:7e0c::208;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;103.132.124.120;softfail;fail;fail;14;Inconnu;softfail
15/02/2022;domain.com;google.com;209.85.220.41;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;google.com;112.197.2.11;softfail;fail;fail;58;Inconnu;softfail
15/02/2022;domain.com;google.com;103.240.110.125;softfail;fail;fail;40;Inconnu;softfail
15/02/2022;domain.com;google.com;188.165.49.213;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;google.com;161.35.122.111;softfail;fail;fail;47;Inconnu;softfail
15/02/2022;domain.com;google.com;157.230.84.210;softfail;fail;fail;53;Inconnu;softfail
15/02/2022;domain.com;google.com;202.179.8.133;softfail;fail;fail;27;Inconnu;softfail
15/02/2022;domain.com;google.com;91.238.229.134;softfail;fail;fail;56;Inconnu;softfail
15/02/2022;domain.com;google.com;143.126.211.20;pass;fail;fail;5;Inconnu;pass
15/02/2022;domain.com;google.com;104.236.141.95;softfail;fail;fail;60;Inconnu;softfail
15/02/2022;domain.com;google.com;212.227.17.24;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;4;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;4;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa8.hc898-42.eu.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa1.hc1359-70.c3s2.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa1.hc1359-70.c3s2.iphmx.com;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.22.232;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.22.239;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.23.48;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.58.177;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;104.47.59.171;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;3;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;3;MyCompany;pass
15/02/2022;domain.com;esa1.hc1063-97.eu.iphmx.com;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;mail.palantir.ca;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.55.177;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;esa2.hc1063-97.eu.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;52.100.156.200;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;ensae.fr;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;4;MyCompany;pass
15/02/2022;domain.com;esa2.hc1081-55.c3s2.iphmx.com;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.57.174;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;esa7.hc898-42.eu.iphmx.com;10.10.10.12;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Netze des Bundes;10.10.10.11;none pass;pass;pass;1;MyCompany;none pass
15/02/2022;domain.com;Netze des Bundes;10.10.10.13;none pass;pass;pass;1;MyCompany;none pass
15/02/2022;domain.com;ironport.twkagri.com;10.10.10.14;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;104.47.14.53;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;104.47.14.57;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;129.199.96.40;none;fail;fail;1;Inconnu;none
15/02/2022;domain.com;Yahoo;134.157.0.144;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;143.126.211.20;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;145.239.62.243;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;159.100.130.206;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;10.10.10.19;pass;pass;pass;93;MyMassMail Solution;pass
15/02/2022;domain.com;Yahoo;10.10.10.11;none;fail;pass;2;MyCompany;none
15/02/2022;domain.com;Yahoo;10.10.10.11;pass;pass;pass;74;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;fail;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;none;fail;pass;3;MyCompany;none
15/02/2022;domain.com;Yahoo;10.10.10.12;pass;pass;pass;40;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.12;none;fail;fail;1;MyCompany;none
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;fail;2;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;pass;pass;pass;116;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.13;none;fail;fail;5;MyCompany;none
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;fail;1;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;none;fail;pass;2;MyCompany;none
15/02/2022;domain.com;Yahoo;10.10.10.14;pass;pass;pass;97;MyCompany;pass
15/02/2022;domain.com;Yahoo;10.10.10.14;none;fail;fail;3;MyCompany;none
15/02/2022;domain.com;Yahoo;178.33.43.192;none;fail;fail;14;Inconnu;none
15/02/2022;domain.com;Yahoo;178.33.45.29;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;185.116.106.36;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;188.165.32.156;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;188.165.36.167;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;193.252.22.211;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;193.49.48.246;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;193.50.151.157;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;193.51.86.61;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;194.254.230.70;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;194.254.240.20;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;194.254.240.20;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;194.254.240.22;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;194.254.4.118;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;195.221.207.238;softfail;fail;fail;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;195.83.17.77;softfail;fail;fail;7;Inconnu;softfail
15/02/2022;domain.com;Yahoo;195.83.17.95;softfail;fail;fail;3;Inconnu;softfail
15/02/2022;domain.com;Yahoo;209.85.167.46;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;209.85.208.190;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;212.227.126.187;pass;fail;pass;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;212.227.17.13;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;Yahoo;212.83.151.101;none;fail;pass;1;Inconnu;none
15/02/2022;domain.com;Yahoo;23.90.119.61;softfail;fail;pass;2;Inconnu;softfail
15/02/2022;domain.com;Yahoo;46.105.35.156;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;46.105.46.70;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Yahoo;46.105.61.23;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;51.38.13.196;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;51.38.13.196;pass;fail;fail;1;Inconnu;pass
15/02/2022;domain.com;Yahoo;77.32.148.46;pass;fail;fail;3;Inconnu;pass
15/02/2022;domain.com;Yahoo;80.74.64.16;pass;pass;fail;11;test2.com;pass
15/02/2022;domain.com;Yahoo;85.69.129.10;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;esa1.hc898-42.eu.iphmx.com;10.10.10.14;pass;pass;fail;1;MyCompany;pass
15/02/2022;domain.com;Fastmail Pty Ltd;217.70.178.230;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Fastmail Pty Ltd;104.47.0.59;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Fastmail Pty Ltd;67.227.192.163;softfail;fail;pass;1;Inconnu;softfail
15/02/2022;domain.com;Fastmail Pty Ltd;10.10.10.11;pass;pass;pass;1;MyCompany;pass
15/02/2022;domain.com;Fastmail Pty Ltd;104.47.109.50;softfail;fail;pass;1;Inconnu;softfail
